EMPLOYEE_ID,YEAR,QUARTER,GENDER,AGE,MARITAL_STATUS,MONTH,MANAGEMENT_LEVEL,JOB_FAMILY,WORKER_TYPE,BUSINESS_SITE_LOCATION,CITY_CODE,CITY_NAME,STATE_CODE,STATE_NAME,GEOZONE_CODE,MILITARY_SERVICE,PRIMARY_TERMINATION_REASON,REHIRE_YN,INVOLUNTARY_YN,TERMINATION_FAULT,TERMINATION_DV,CURRENT_STATUS
SG380930,2025,4,MALE,34,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,QUALITY,PART_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG380936,2025,4,FEMALE,36,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG380937,2025,4,MALE,35,MARRIED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,RESIGNATION,N,N,RESIGNATION,61-90,TERMINATED
SG380940,2025,4,MALE,32,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,PERFORMANCE,N,Y,PERFORMANCE,31-60,TERMINATED
SG380945,2025,4,MALE,19,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,Y,ACTIVE,N,N,NONE,,ACTIVE
SG380947,2025,4,MALE,22,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,CHI_OFFICE,CHI,CHICAGO,IL,ILLINOIS,CENTRAL,N,ACTIVE,N,N,NONE,,ACTIVE
SG380948,2025,4,MALE,21,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,CHI_OFFICE,CHI,CHICAGO,IL,ILLINOIS,CENTRAL,N,PERFORMANCE,N,Y,PERFORMANCE,91-120,TERMINATED
SG380950,2025,4,FEMALE,27,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,CHI_OFFICE,CHI,CHICAGO,IL,ILLINOIS,CENTRAL,N,LAYOFF,N,Y,LAYOFF,0-30,TERMINATED
SG380951,2025,4,FEMALE,30,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG380953,2025,4,FEMALE,22,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,PHX_OFFICE,PHX,PHOENIX,AZ,ARIZONA,WEST,N,RESIGNATION,N,N,RESIGNATION,91-120,TERMINATED
SG380954,2025,4,FEMALE,29,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,DAL_OFFICE,DAL,DALLAS,TX,TEXAS,CENTRAL,N,ACTIVE,N,N,NONE,,ACTIVE
SG380956,2025,4,FEMALE,35,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,LAYOFF,N,Y,LAYOFF,31-60,TERMINATED
SG380962,2025,4,FEMALE,23,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG380963,2025,4,FEMALE,24,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,LAYOFF,N,Y,LAYOFF,0-30,TERMINATED
SG380964,2025,4,MALE,38,MARRIED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,DAL_OFFICE,DAL,DALLAS,TX,TEXAS,CENTRAL,N,ACTIVE,N,N,NONE,,ACTIVE
SG380965,2025,4,FEMALE,24,MARRIED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,PART_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG380966,2025,4,MALE,32,MARRIED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,Y,PERFORMANCE,N,Y,PERFORMANCE,0-30,TERMINATED
SG380967,2025,4,FEMALE,39,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG380969,2025,4,MALE,22,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,PART_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,PERFORMANCE,N,Y,PERFORMANCE,0-30,TERMINATED
SG380970,2025,4,MALE,22,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,PERFORMANCE,N,Y,PERFORMANCE,31-60,TERMINATED
SG380971,2025,4,FEMALE,28,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG380972,2025,4,FEMALE,30,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,PART_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,PERFORMANCE,N,Y,PERFORMANCE,0-30,TERMINATED
SG380974,2025,4,FEMALE,26,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG380977,2025,4,FEMALE,44,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG380978,2025,4,MALE,34,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG380979,2025,4,MALE,24,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG380985,2025,4,FEMALE,20,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,TEMP,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,PERFORMANCE,N,Y,PERFORMANCE,61-90,TERMINATED
SG380986,2025,4,FEMALE,30,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,PART_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG380988,2025,4,FEMALE,33,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,CHI_OFFICE,CHI,CHICAGO,IL,ILLINOIS,CENTRAL,N,ACTIVE,N,N,NONE,,ACTIVE
SG380990,2025,4,FEMALE,43,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,ATL_OFFICE,ATL,ATLANTA,GA,GEORGIA,SOUTH,N,LAYOFF,N,Y,LAYOFF,0-30,TERMINATED
SG380992,2025,4,MALE,31,SINGLE,11,INDIVIDUAL CONTRIBUTOR,QUALITY,TEMP,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG380994,2025,4,FEMALE,28,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,ATL_OFFICE,ATL,ATLANTA,GA,GEORGIA,SOUTH,N,LAYOFF,N,Y,LAYOFF,0-30,TERMINATED
SG380995,2025,4,FEMALE,23,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG380996,2025,4,FEMALE,33,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG380998,2025,4,FEMALE,37,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,DAL_OFFICE,DAL,DALLAS,TX,TEXAS,CENTRAL,N,ACTIVE,N,N,NONE,,ACTIVE
SG381000,2025,4,MALE,19,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,RESIGNATION,N,N,RESIGNATION,0-30,TERMINATED
SG381001,2025,4,FEMALE,31,MARRIED,11,MANAGER,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ABSCOND,N,Y,ABSCOND,0-30,TERMINATED
SG381003,2025,4,MALE,23,MARRIED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,LAYOFF,N,Y,LAYOFF,0-30,TERMINATED
SG381007,2025,4,MALE,20,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,PERFORMANCE,N,Y,PERFORMANCE,0-30,TERMINATED
SG381009,2025,4,FEMALE,42,SINGLE,11,TEAM LEAD,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381043,2025,4,FEMALE,36,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381044,2025,4,MALE,26,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381045,2025,4,MALE,29,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381046,2025,4,MALE,28,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,PERFORMANCE,N,Y,PERFORMANCE,120+,TERMINATED
SG381047,2025,4,FEMALE,22,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381048,2025,4,MALE,26,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,Y,ACTIVE,N,N,NONE,,ACTIVE
SG381049,2025,4,FEMALE,35,SINGLE,11,INDIVIDUAL CONTRIBUTOR,QUALITY,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,RESIGNATION,N,N,RESIGNATION,0-30,TERMINATED
SG381051,2025,4,MALE,26,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,RESIGNATION,N,N,RESIGNATION,120+,TERMINATED
SG381052,2025,4,MALE,33,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381054,2025,4,FEMALE,26,SINGLE,11,MANAGER,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,RESIGNATION,N,N,RESIGNATION,91-120,TERMINATED
SG381070,2025,4,MALE,22,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,Y,ACTIVE,N,N,NONE,,ACTIVE
SG381071,2025,4,FEMALE,38,MARRIED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381072,2025,4,MALE,19,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381074,2025,4,FEMALE,42,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,CLT_OFFICE,CLT,CHARLOTTE,NC,NORTH CAROLINA,EAST,Y,ACTIVE,N,N,NONE,,ACTIVE
SG381076,2025,4,MALE,37,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381089,2025,4,FEMALE,31,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381118,2025,4,MALE,27,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,PERFORMANCE,N,Y,PERFORMANCE,61-90,TERMINATED
SG381119,2025,4,FEMALE,27,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,RESIGNATION,N,N,RESIGNATION,120+,TERMINATED
SG381120,2025,4,FEMALE,31,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381122,2025,4,FEMALE,31,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,PART_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,RESIGNATION,N,N,RESIGNATION,91-120,TERMINATED
SG381124,2025,4,MALE,23,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,PART_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381125,2025,4,FEMALE,30,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,PERFORMANCE,N,Y,PERFORMANCE,0-30,TERMINATED
SG381126,2025,4,MALE,32,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381127,2025,4,FEMALE,28,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,PART_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381128,2025,4,MALE,46,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381158,2025,4,FEMALE,29,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381160,2025,4,FEMALE,19,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,RESIGNATION,N,N,RESIGNATION,120+,TERMINATED
SG381161,2025,4,FEMALE,23,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381162,2025,4,FEMALE,35,MARRIED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,PERFORMANCE,N,Y,PERFORMANCE,91-120,TERMINATED
SG381165,2025,4,FEMALE,25,MARRIED,11,INDIVIDUAL CONTRIBUTOR,QUALITY,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381234,2025,4,FEMALE,23,SINGLE,11,INDIVIDUAL CONTRIBUTOR,QUALITY,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ABSCOND,N,Y,ABSCOND,0-30,TERMINATED
SG381243,2025,4,MALE,40,MARRIED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,CHI_OFFICE,CHI,CHICAGO,IL,ILLINOIS,CENTRAL,N,PERFORMANCE,N,Y,PERFORMANCE,31-60,TERMINATED
SG381246,2025,4,MALE,31,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,TEMP,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381247,2025,4,MALE,26,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381248,2025,4,FEMALE,19,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381249,2025,4,MALE,34,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381250,2025,4,FEMALE,30,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ABSCOND,N,Y,ABSCOND,61-90,TERMINATED
SG381251,2025,4,MALE,39,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,PART_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381252,2025,4,FEMALE,22,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,RESIGNATION,N,N,RESIGNATION,61-90,TERMINATED
SG381253,2025,4,FEMALE,27,MARRIED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381255,2025,4,FEMALE,32,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,TEMP,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381257,2025,4,MALE,39,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,TEMP,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381258,2025,4,FEMALE,32,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,RESIGNATION,N,N,RESIGNATION,91-120,TERMINATED
SG381259,2025,4,MALE,25,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,PART_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381260,2025,4,FEMALE,39,MARRIED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381263,2025,4,MALE,28,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,PERFORMANCE,N,Y,PERFORMANCE,61-90,TERMINATED
SG381387,2025,4,MALE,31,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381388,2025,4,FEMALE,35,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381389,2025,4,FEMALE,41,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381390,2025,4,MALE,33,MARRIED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381391,2025,4,FEMALE,48,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,PART_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381393,2025,4,FEMALE,29,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,PERFORMANCE,N,Y,PERFORMANCE,31-60,TERMINATED
SG381395,2025,4,MALE,32,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381396,2025,4,MALE,26,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,Y,ACTIVE,N,N,NONE,,ACTIVE
SG381397,2025,4,FEMALE,32,MARRIED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,LAYOFF,N,Y,LAYOFF,61-90,TERMINATED
SG381399,2025,4,MALE,32,MARRIED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381400,2025,4,FEMALE,37,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,PART_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381401,2025,4,FEMALE,33,MARRIED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381402,2025,4,MALE,26,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,RESIGNATION,N,N,RESIGNATION,61-90,TERMINATED
SG381405,2025,4,FEMALE,32,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381406,2025,4,FEMALE,25,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,ACTIVE,N,N,NONE,,ACTIVE
SG381407,2025,4,MALE,34,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,PART_TIME,PHL_OFFICE,PHL,PHILADELPHIA,PA,PENNSYLVANIA,EAST,N,LAYOFF,N,Y,LAYOFF,91-120,TERMINATED
